Page,Date,Views,Page_Name,Project,Access,Agent,Year,Month,DayOfWeek,DayOfWeekName,Quarter,WeekOfYear
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-11-16,10.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,46
5566_zh.wikipedia.org_all-access_spider,2016-11-16,20.0,5566,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,46
91Days_zh.wikipedia.org_all-access_spider,2016-11-16,9.0,91Days,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,46
A'N'D_zh.wikipedia.org_all-access_spider,2016-11-16,48.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,46
AKB48_zh.wikipedia.org_all-access_spider,2016-11-16,25.0,AKB48,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,46
2NE1_zh.wikipedia.org_all-access_spider,2016-11-17,6.0,2NE1,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,46
2PM_zh.wikipedia.org_all-access_spider,2016-11-17,20.0,2PM,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,46
3C_zh.wikipedia.org_all-access_spider,2016-11-17,5.0,3C,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,46
4minute_zh.wikipedia.org_all-access_spider,2016-11-17,14.0,4minute,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,46
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-11-17,14.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,46
5566_zh.wikipedia.org_all-access_spider,2016-11-17,12.0,5566,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,46
91Days_zh.wikipedia.org_all-access_spider,2016-11-17,8.0,91Days,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,46
A'N'D_zh.wikipedia.org_all-access_spider,2016-11-17,44.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,46
AKB48_zh.wikipedia.org_all-access_spider,2016-11-17,27.0,AKB48,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,46
2NE1_zh.wikipedia.org_all-access_spider,2016-11-18,11.0,2NE1,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,46
2PM_zh.wikipedia.org_all-access_spider,2016-11-18,9.0,2PM,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,46
3C_zh.wikipedia.org_all-access_spider,2016-11-18,4.0,3C,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,46
4minute_zh.wikipedia.org_all-access_spider,2016-11-18,10.0,4minute,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,46
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-11-18,6.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,46
5566_zh.wikipedia.org_all-access_spider,2016-11-18,17.0,5566,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,46
91Days_zh.wikipedia.org_all-access_spider,2016-11-18,3.0,91Days,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,46
A'N'D_zh.wikipedia.org_all-access_spider,2016-11-18,21.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,46
AKB48_zh.wikipedia.org_all-access_spider,2016-11-18,23.0,AKB48,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,46
2NE1_zh.wikipedia.org_all-access_spider,2016-11-19,10.0,2NE1,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,46
2PM_zh.wikipedia.org_all-access_spider,2016-11-19,12.0,2PM,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,46
3C_zh.wikipedia.org_all-access_spider,2016-11-19,4.0,3C,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,46
4minute_zh.wikipedia.org_all-access_spider,2016-11-19,9.0,4minute,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,46
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-11-19,9.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,46
5566_zh.wikipedia.org_all-access_spider,2016-11-19,12.0,5566,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,46
91Days_zh.wikipedia.org_all-access_spider,2016-11-19,7.0,91Days,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,46
A'N'D_zh.wikipedia.org_all-access_spider,2016-11-19,58.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,46
AKB48_zh.wikipedia.org_all-access_spider,2016-11-19,34.0,AKB48,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,46
2NE1_zh.wikipedia.org_all-access_spider,2016-11-20,42.0,2NE1,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,46
2PM_zh.wikipedia.org_all-access_spider,2016-11-20,11.0,2PM,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,46
3C_zh.wikipedia.org_all-access_spider,2016-11-20,3.0,3C,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,46
4minute_zh.wikipedia.org_all-access_spider,2016-11-20,23.0,4minute,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,46
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-11-20,6.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,46
5566_zh.wikipedia.org_all-access_spider,2016-11-20,122.0,5566,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,46
91Days_zh.wikipedia.org_all-access_spider,2016-11-20,7.0,91Days,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,46
A'N'D_zh.wikipedia.org_all-access_spider,2016-11-20,141.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,46
AKB48_zh.wikipedia.org_all-access_spider,2016-11-20,90.0,AKB48,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,46
2NE1_zh.wikipedia.org_all-access_spider,2016-11-21,21.0,2NE1,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,47
2PM_zh.wikipedia.org_all-access_spider,2016-11-21,14.0,2PM,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,47
3C_zh.wikipedia.org_all-access_spider,2016-11-21,3.0,3C,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,47
4minute_zh.wikipedia.org_all-access_spider,2016-11-21,15.0,4minute,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,47
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-11-21,16.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,47
5566_zh.wikipedia.org_all-access_spider,2016-11-21,31.0,5566,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,47
91Days_zh.wikipedia.org_all-access_spider,2016-11-21,8.0,91Days,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,47
A'N'D_zh.wikipedia.org_all-access_spider,2016-11-21,115.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,47
AKB48_zh.wikipedia.org_all-access_spider,2016-11-21,82.0,AKB48,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,47
2NE1_zh.wikipedia.org_all-access_spider,2016-11-22,24.0,2NE1,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,47
2PM_zh.wikipedia.org_all-access_spider,2016-11-22,14.0,2PM,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,47
3C_zh.wikipedia.org_all-access_spider,2016-11-22,9.0,3C,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,47
4minute_zh.wikipedia.org_all-access_spider,2016-11-22,7.0,4minute,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,47
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-11-22,14.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,47
5566_zh.wikipedia.org_all-access_spider,2016-11-22,16.0,5566,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,47
91Days_zh.wikipedia.org_all-access_spider,2016-11-22,10.0,91Days,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,47
A'N'D_zh.wikipedia.org_all-access_spider,2016-11-22,30.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,47
AKB48_zh.wikipedia.org_all-access_spider,2016-11-22,30.0,AKB48,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,47
2NE1_zh.wikipedia.org_all-access_spider,2016-11-23,14.0,2NE1,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,47
2PM_zh.wikipedia.org_all-access_spider,2016-11-23,15.0,2PM,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,47
3C_zh.wikipedia.org_all-access_spider,2016-11-23,3.0,3C,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,47
4minute_zh.wikipedia.org_all-access_spider,2016-11-23,10.0,4minute,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,47
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-11-23,13.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,47
5566_zh.wikipedia.org_all-access_spider,2016-11-23,15.0,5566,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,47
91Days_zh.wikipedia.org_all-access_spider,2016-11-23,6.0,91Days,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,47
A'N'D_zh.wikipedia.org_all-access_spider,2016-11-23,74.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,47
AKB48_zh.wikipedia.org_all-access_spider,2016-11-23,33.0,AKB48,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,47
2NE1_zh.wikipedia.org_all-access_spider,2016-11-24,11.0,2NE1,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,47
2PM_zh.wikipedia.org_all-access_spider,2016-11-24,15.0,2PM,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,47
3C_zh.wikipedia.org_all-access_spider,2016-11-24,5.0,3C,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,47
4minute_zh.wikipedia.org_all-access_spider,2016-11-24,7.0,4minute,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,47
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-11-24,15.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,47
5566_zh.wikipedia.org_all-access_spider,2016-11-24,16.0,5566,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,47
91Days_zh.wikipedia.org_all-access_spider,2016-11-24,10.0,91Days,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,47
A'N'D_zh.wikipedia.org_all-access_spider,2016-11-24,11.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,47
AKB48_zh.wikipedia.org_all-access_spider,2016-11-24,28.0,AKB48,zh.wikipedia.org,all-access,spider,2016,11,3,Thursday,4,47
2NE1_zh.wikipedia.org_all-access_spider,2016-11-25,204.0,2NE1,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,47
2PM_zh.wikipedia.org_all-access_spider,2016-11-25,11.0,2PM,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,47
3C_zh.wikipedia.org_all-access_spider,2016-11-25,4.0,3C,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,47
4minute_zh.wikipedia.org_all-access_spider,2016-11-25,10.0,4minute,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,47
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-11-25,14.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,47
5566_zh.wikipedia.org_all-access_spider,2016-11-25,23.0,5566,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,47
91Days_zh.wikipedia.org_all-access_spider,2016-11-25,9.0,91Days,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,47
A'N'D_zh.wikipedia.org_all-access_spider,2016-11-25,49.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,47
AKB48_zh.wikipedia.org_all-access_spider,2016-11-25,25.0,AKB48,zh.wikipedia.org,all-access,spider,2016,11,4,Friday,4,47
2NE1_zh.wikipedia.org_all-access_spider,2016-11-26,14.0,2NE1,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,47
2PM_zh.wikipedia.org_all-access_spider,2016-11-26,20.0,2PM,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,47
3C_zh.wikipedia.org_all-access_spider,2016-11-26,0.0,3C,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,47
4minute_zh.wikipedia.org_all-access_spider,2016-11-26,14.0,4minute,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,47
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-11-26,16.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,47
5566_zh.wikipedia.org_all-access_spider,2016-11-26,30.0,5566,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,47
91Days_zh.wikipedia.org_all-access_spider,2016-11-26,6.0,91Days,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,47
A'N'D_zh.wikipedia.org_all-access_spider,2016-11-26,28.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,47
AKB48_zh.wikipedia.org_all-access_spider,2016-11-26,30.0,AKB48,zh.wikipedia.org,all-access,spider,2016,11,5,Saturday,4,47
2NE1_zh.wikipedia.org_all-access_spider,2016-11-27,45.0,2NE1,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,47
2PM_zh.wikipedia.org_all-access_spider,2016-11-27,13.0,2PM,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,47
3C_zh.wikipedia.org_all-access_spider,2016-11-27,1.0,3C,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,47
4minute_zh.wikipedia.org_all-access_spider,2016-11-27,17.0,4minute,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,47
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-11-27,9.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,47
5566_zh.wikipedia.org_all-access_spider,2016-11-27,12.0,5566,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,47
91Days_zh.wikipedia.org_all-access_spider,2016-11-27,15.0,91Days,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,47
A'N'D_zh.wikipedia.org_all-access_spider,2016-11-27,62.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,47
AKB48_zh.wikipedia.org_all-access_spider,2016-11-27,40.0,AKB48,zh.wikipedia.org,all-access,spider,2016,11,6,Sunday,4,47
2NE1_zh.wikipedia.org_all-access_spider,2016-11-28,33.0,2NE1,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,48
2PM_zh.wikipedia.org_all-access_spider,2016-11-28,19.0,2PM,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,48
3C_zh.wikipedia.org_all-access_spider,2016-11-28,4.0,3C,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,48
4minute_zh.wikipedia.org_all-access_spider,2016-11-28,11.0,4minute,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,48
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-11-28,178.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,48
5566_zh.wikipedia.org_all-access_spider,2016-11-28,6.0,5566,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,48
91Days_zh.wikipedia.org_all-access_spider,2016-11-28,7.0,91Days,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,48
A'N'D_zh.wikipedia.org_all-access_spider,2016-11-28,28.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,48
AKB48_zh.wikipedia.org_all-access_spider,2016-11-28,20.0,AKB48,zh.wikipedia.org,all-access,spider,2016,11,0,Monday,4,48
2NE1_zh.wikipedia.org_all-access_spider,2016-11-29,28.0,2NE1,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,48
2PM_zh.wikipedia.org_all-access_spider,2016-11-29,621.0,2PM,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,48
3C_zh.wikipedia.org_all-access_spider,2016-11-29,5.0,3C,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,48
4minute_zh.wikipedia.org_all-access_spider,2016-11-29,9.0,4minute,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,48
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-11-29,64.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,48
5566_zh.wikipedia.org_all-access_spider,2016-11-29,17.0,5566,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,48
91Days_zh.wikipedia.org_all-access_spider,2016-11-29,8.0,91Days,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,48
A'N'D_zh.wikipedia.org_all-access_spider,2016-11-29,30.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,48
AKB48_zh.wikipedia.org_all-access_spider,2016-11-29,65.0,AKB48,zh.wikipedia.org,all-access,spider,2016,11,1,Tuesday,4,48
2NE1_zh.wikipedia.org_all-access_spider,2016-11-30,18.0,2NE1,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,48
2PM_zh.wikipedia.org_all-access_spider,2016-11-30,57.0,2PM,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,48
3C_zh.wikipedia.org_all-access_spider,2016-11-30,8.0,3C,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,48
4minute_zh.wikipedia.org_all-access_spider,2016-11-30,11.0,4minute,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,48
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-11-30,12.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,48
5566_zh.wikipedia.org_all-access_spider,2016-11-30,17.0,5566,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,48
91Days_zh.wikipedia.org_all-access_spider,2016-11-30,9.0,91Days,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,48
A'N'D_zh.wikipedia.org_all-access_spider,2016-11-30,32.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,48
AKB48_zh.wikipedia.org_all-access_spider,2016-11-30,45.0,AKB48,zh.wikipedia.org,all-access,spider,2016,11,2,Wednesday,4,48
2NE1_zh.wikipedia.org_all-access_spider,2016-12-01,14.0,2NE1,zh.wikipedia.org,all-access,spider,2016,12,3,Thursday,4,48
2PM_zh.wikipedia.org_all-access_spider,2016-12-01,17.0,2PM,zh.wikipedia.org,all-access,spider,2016,12,3,Thursday,4,48
3C_zh.wikipedia.org_all-access_spider,2016-12-01,8.0,3C,zh.wikipedia.org,all-access,spider,2016,12,3,Thursday,4,48
4minute_zh.wikipedia.org_all-access_spider,2016-12-01,5.0,4minute,zh.wikipedia.org,all-access,spider,2016,12,3,Thursday,4,48
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-12-01,10.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,12,3,Thursday,4,48
5566_zh.wikipedia.org_all-access_spider,2016-12-01,18.0,5566,zh.wikipedia.org,all-access,spider,2016,12,3,Thursday,4,48
91Days_zh.wikipedia.org_all-access_spider,2016-12-01,6.0,91Days,zh.wikipedia.org,all-access,spider,2016,12,3,Thursday,4,48
A'N'D_zh.wikipedia.org_all-access_spider,2016-12-01,59.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,12,3,Thursday,4,48
AKB48_zh.wikipedia.org_all-access_spider,2016-12-01,26.0,AKB48,zh.wikipedia.org,all-access,spider,2016,12,3,Thursday,4,48
2NE1_zh.wikipedia.org_all-access_spider,2016-12-02,47.0,2NE1,zh.wikipedia.org,all-access,spider,2016,12,4,Friday,4,48
2PM_zh.wikipedia.org_all-access_spider,2016-12-02,23.0,2PM,zh.wikipedia.org,all-access,spider,2016,12,4,Friday,4,48
3C_zh.wikipedia.org_all-access_spider,2016-12-02,1.0,3C,zh.wikipedia.org,all-access,spider,2016,12,4,Friday,4,48
4minute_zh.wikipedia.org_all-access_spider,2016-12-02,10.0,4minute,zh.wikipedia.org,all-access,spider,2016,12,4,Friday,4,48
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-12-02,11.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,12,4,Friday,4,48
5566_zh.wikipedia.org_all-access_spider,2016-12-02,15.0,5566,zh.wikipedia.org,all-access,spider,2016,12,4,Friday,4,48
91Days_zh.wikipedia.org_all-access_spider,2016-12-02,6.0,91Days,zh.wikipedia.org,all-access,spider,2016,12,4,Friday,4,48
A'N'D_zh.wikipedia.org_all-access_spider,2016-12-02,17.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,12,4,Friday,4,48
AKB48_zh.wikipedia.org_all-access_spider,2016-12-02,18.0,AKB48,zh.wikipedia.org,all-access,spider,2016,12,4,Friday,4,48
2NE1_zh.wikipedia.org_all-access_spider,2016-12-03,15.0,2NE1,zh.wikipedia.org,all-access,spider,2016,12,5,Saturday,4,48
2PM_zh.wikipedia.org_all-access_spider,2016-12-03,19.0,2PM,zh.wikipedia.org,all-access,spider,2016,12,5,Saturday,4,48
3C_zh.wikipedia.org_all-access_spider,2016-12-03,1.0,3C,zh.wikipedia.org,all-access,spider,2016,12,5,Saturday,4,48
4minute_zh.wikipedia.org_all-access_spider,2016-12-03,8.0,4minute,zh.wikipedia.org,all-access,spider,2016,12,5,Saturday,4,48
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-12-03,6.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,12,5,Saturday,4,48
5566_zh.wikipedia.org_all-access_spider,2016-12-03,19.0,5566,zh.wikipedia.org,all-access,spider,2016,12,5,Saturday,4,48
91Days_zh.wikipedia.org_all-access_spider,2016-12-03,4.0,91Days,zh.wikipedia.org,all-access,spider,2016,12,5,Saturday,4,48
A'N'D_zh.wikipedia.org_all-access_spider,2016-12-03,38.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,12,5,Saturday,4,48
AKB48_zh.wikipedia.org_all-access_spider,2016-12-03,74.0,AKB48,zh.wikipedia.org,all-access,spider,2016,12,5,Saturday,4,48
2NE1_zh.wikipedia.org_all-access_spider,2016-12-04,14.0,2NE1,zh.wikipedia.org,all-access,spider,2016,12,6,Sunday,4,48
2PM_zh.wikipedia.org_all-access_spider,2016-12-04,21.0,2PM,zh.wikipedia.org,all-access,spider,2016,12,6,Sunday,4,48
3C_zh.wikipedia.org_all-access_spider,2016-12-04,2.0,3C,zh.wikipedia.org,all-access,spider,2016,12,6,Sunday,4,48
4minute_zh.wikipedia.org_all-access_spider,2016-12-04,17.0,4minute,zh.wikipedia.org,all-access,spider,2016,12,6,Sunday,4,48
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-12-04,8.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,12,6,Sunday,4,48
5566_zh.wikipedia.org_all-access_spider,2016-12-04,35.0,5566,zh.wikipedia.org,all-access,spider,2016,12,6,Sunday,4,48
91Days_zh.wikipedia.org_all-access_spider,2016-12-04,18.0,91Days,zh.wikipedia.org,all-access,spider,2016,12,6,Sunday,4,48
A'N'D_zh.wikipedia.org_all-access_spider,2016-12-04,76.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,12,6,Sunday,4,48
AKB48_zh.wikipedia.org_all-access_spider,2016-12-04,71.0,AKB48,zh.wikipedia.org,all-access,spider,2016,12,6,Sunday,4,48
2NE1_zh.wikipedia.org_all-access_spider,2016-12-05,18.0,2NE1,zh.wikipedia.org,all-access,spider,2016,12,0,Monday,4,49
2PM_zh.wikipedia.org_all-access_spider,2016-12-05,47.0,2PM,zh.wikipedia.org,all-access,spider,2016,12,0,Monday,4,49
3C_zh.wikipedia.org_all-access_spider,2016-12-05,5.0,3C,zh.wikipedia.org,all-access,spider,2016,12,0,Monday,4,49
4minute_zh.wikipedia.org_all-access_spider,2016-12-05,13.0,4minute,zh.wikipedia.org,all-access,spider,2016,12,0,Monday,4,49
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2016-12-05,7.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2016,12,0,Monday,4,49
5566_zh.wikipedia.org_all-access_spider,2016-12-05,16.0,5566,zh.wikipedia.org,all-access,spider,2016,12,0,Monday,4,49
91Days_zh.wikipedia.org_all-access_spider,2016-12-05,11.0,91Days,zh.wikipedia.org,all-access,spider,2016,12,0,Monday,4,49
A'N'D_zh.wikipedia.org_all-access_spider,2016-12-05,97.0,A'N'D,zh.wikipedia.org,all-access,spider,2016,12,0,Monday,4,49
AKB48_zh.wikipedia.org_all-access_spider,2016-12-05,35.0,AKB48,zh.wikipedia.org,all-access,spider,2016,12,0,Monday,4,49
2NE1_zh.wikipedia.org_all-access_spider,2016-12-06,20.0,2NE1,zh.wikipedia.org,all-access,spider,2016,12,1,Tuesday,4,49
2PM_zh.wikipedia.org_all-access_spider,2016-12-06,28.0,2PM,zh.wikipedia.org,all-access,spider,2016,12,1,Tuesday,4,49
3C_zh.wikipedia.org_all-access_spider,2016-12-06,3.0,3C,zh.wikipedia.org,all-access,spider,2016,12,1,Tuesday,4,49
